,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,Company,State,Product,Sub-product,Issue,Sub-issue
29303,0.278427459,0.353500021,0.314810132,0.137808561,-0.240057396,0.006193839,0.129492133,0.217418666,0.067829116,0.223403112,-0.113152543,-0.223381891,-0.103874841,-0.137120449,-0.180616043,0.342535571,0.114950038,0.038608568,-0.344636128,0.238484931,0.348517362,-0.23395047,0.146102808,-0.142192421,0.180882013,0.373045366,-0.237319181,-0.251184804,0.112296783,0.378981389,0.131158412,-0.283628925,0.027719478,0.143922412,0.155324279,0.291048805,0.034320046,-0.180072847,-0.114313983,0.383465258,0.149449993,0.363117135,0.171522706,0.287573733,-0.37095853,0.085839925,0.372799633,-0.132823489,0.180736589,-0.289955947,0.17360089,0.141986212,0.249214516,0.30772817,-0.187675518,0.059309707,0.03807553,0.366171592,-0.116280527,0.327159679,-0.24414222,0.331122085,0.365948955,-0.388920782,0.009045715,-0.004877755,0.107903619,-0.11052518,-0.260468385,-0.101038695,-0.358490368,-0.272898639,-0.116419359,0.227435979,-0.140947735,0.319879329,0.373085437,0.211239277,0.09180398,0.320630662,0.20002319,-0.355319015,0.469553952,-0.223722924,-0.211801746,-0.313997884,0.056877225,0.174582899,0.080585084,-0.26411133,-0.21180433,-0.122029252,-0.236949357,0.093368224,0.188258484,0.212194411,-0.286111667,0.178005897,-0.206643284,-0.205891972,"CITIBANK, N.A.",IL,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Credit monitoring or identity theft protection services,Billing dispute for services
29315,0.212435188,0.309801357,0.308028332,0.105433565,-0.187019949,0.059976931,0.14082009,0.151757128,0.024214298,0.252925496,-0.114763317,-0.095165501,-0.139577248,-0.036142834,-0.173056804,0.325555636,0.097890867,0.14133294,-0.280240208,0.144190867,0.275435231,-0.187210855,0.073720176,-0.136058148,0.172262406,0.283877689,-0.251852181,-0.195400019,0.095349458,0.332027589,0.151109953,-0.229428814,0.066925724,0.14833329,0.209198913,0.243053355,0.033468249,-0.200285456,-0.122964688,0.319168005,0.190509645,0.315875184,0.153901012,0.220795357,-0.317771483,0.13072462,0.315388955,-0.060435535,0.228600556,-0.294831064,0.150603454,0.13264675,0.198235403,0.246351683,-0.117848218,0.050005981,0.016609406,0.294187946,0.013378046,0.294736668,-0.225531302,0.273902257,0.310455423,-0.343490363,-0.034983854,-0.110257084,0.150289187,0.058765472,-0.210876454,-0.101911984,-0.325036252,-0.176385165,-0.171851535,0.195640917,-0.149433095,0.262642495,0.326593666,0.204692738,0.071897634,0.268461285,0.095767573,-0.307191473,0.398867245,-0.161667011,-0.165150228,-0.286723887,-0.038269812,0.178568941,0.112981131,-0.225512079,-0.194785779,-0.099583941,-0.263906876,0.08301092,0.222411365,0.204360925,-0.208338315,0.106020482,-0.166226521,-0.206582989,"CITIBANK, N.A.",CA,Credit card or prepaid card,General-purpose credit card or charge card,"Other features, terms, or problems",Other problem
29325,0.209809693,0.324604426,0.326038264,0.105817979,-0.14565967,0.024706501,0.114195133,0.224891294,-0.040492186,0.266321555,-0.049701639,-0.195699534,-0.145376772,-0.006314592,-0.174492373,0.343818148,0.177082341,0.017686191,-0.303251413,0.208111424,0.316257728,-0.231807738,0.232221644,-0.116593384,0.208737155,0.327140901,-0.279076788,-0.269804347,0.154274877,0.360902309,0.08966443,-0.256022588,0.030910291,0.180895637,0.17235482,0.206976886,0.100288024,-0.141784423,-0.151146636,0.32283853,0.15581681,0.332557976,0.201023215,0.191808988,-0.325540428,0.083553068,0.34067898,-0.022094978,0.164776095,-0.261235654,0.255774365,0.146654476,0.251216453,0.314498891,-0.187132337,0.029189522,-0.005743798,0.31806087,-0.072357752,0.287140758,-0.241547587,0.314233685,0.330665103,-0.323107098,0.0332794,-0.109438352,0.18637052,-0.016118564,-0.212031474,-0.161596237,-0.358499138,-0.174184289,-0.118792403,0.156331825,-0.109262673,0.325321925,0.330985793,0.202500816,0.030268649,0.284182278,0.063159814,-0.342799078,0.39945683,-0.269751647,-0.189098541,-0.267619068,-0.035718371,0.217726001,0.022301712,-0.237049016,-0.22819478,-0.270235526,-0.305404302,0.158240276,0.184274522,0.256665528,-0.178602798,0.220984807,-0.230757097,-0.184077745,"CITIBANK, N.A.",NJ,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Credit monitoring or identity theft protection services,Problem canceling credit monitoring or identify theft protection service
29367,0.159417581,0.227994372,0.246395179,0.111895621,-0.216278365,0.086507894,-0.019384012,0.281895471,-0.209712091,0.197907444,0.107241749,-0.107744214,-0.117239478,-0.005862239,-0.067783934,0.281661966,0.098810711,-0.115594467,-0.219366592,0.114374264,0.253791262,-0.165612568,0.086568472,0.02503457,0.024655693,0.229663821,-0.166685711,-0.072919463,0.106781171,0.297844573,0.09118605,-0.183376498,0.118011162,0.146275997,0.246486098,0.243814166,0.052802384,-0.191390109,-0.187913406,0.256063569,0.202889857,0.27891405,0.185485064,0.174163484,-0.243804749,0.13904955,0.27413399,-0.079558525,0.217202437,-0.208778843,0.058426978,0.1508592,0.202885616,0.14813766,0.004828399,0.128152084,-0.079178744,0.228843145,0.132612475,0.278817788,-0.213414818,0.251113373,0.291342999,-0.2904023,0.138249067,-0.115631404,0.227032455,-0.034843113,-0.160734259,-0.128752711,-0.288176259,-0.205339398,-0.142056569,0.197408988,-0.039882052,0.217273476,0.294539735,0.283097247,-0.029266326,0.262198696,0.13208249,-0.238750137,0.336184642,-0.106138286,-0.146123171,-0.269537451,0.074416504,0.165787166,-0.064914189,-0.192292883,-0.174846905,-0.113224607,-0.136589083,0.13327724,0.085763647,0.073664665,-0.251150255,0.025471169,-0.159321333,-0.199286901,"CITIBANK, N.A.",CO,Debt collection,Other debt,False statements or representation,Attempted to collect wrong amount
29509,0.231542496,0.287475561,0.258650122,0.206094116,-0.192867128,0.068283486,0.161635432,0.266337597,-0.01193118,0.271753384,0.083078362,-0.1511025,-0.220948391,-0.011934748,-0.254296558,0.299182557,0.081530618,-0.093256642,-0.324730254,0.264968597,0.293342354,-0.244772394,0.211392343,-0.075546826,0.242664491,0.31598385,-0.248895365,-0.291797229,0.141483769,0.377794517,0.082209276,-0.333874431,-0.024386516,0.069789534,0.193515464,0.235424966,0.128958008,-0.186019125,-0.26461735,0.280957642,0.212590496,0.357697967,0.207735036,0.224381272,-0.299317129,0.022807909,0.368932496,-0.129917627,0.230252092,-0.25709432,0.197202743,0.197012005,0.225623335,0.19595684,-0.108958965,0.069668068,-0.175274012,0.3334152,-0.31115505,0.322379796,-0.200399741,0.329840988,0.339540741,-0.337480667,0.223581651,0.034485965,0.051621788,-0.129074533,-0.247929432,-0.132246889,-0.371588331,-0.359041561,-0.147740714,0.114949605,-0.026024036,0.253397555,0.321474104,0.269046206,0.152902572,0.35752613,0.253793657,-0.305022892,0.419151027,-0.228071041,-0.142378466,-0.305926318,0.166604577,0.175185066,-0.158659668,-0.225352426,-0.219066708,-0.117608683,-0.189011929,0.182859876,0.165601147,0.198191561,-0.242345205,0.280002533,-0.163701023,-0.254844723,WELLS FARGO & COMPANY,CA,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Incorrect information on your report,Account status incorrect
29597,0.181114923,0.306609091,0.271450885,0.105882451,-0.227583905,0.107858099,0.034812167,0.11668734,0.082999655,0.226279707,-0.116631502,-0.165332744,-0.129384065,-0.149320958,-0.195757628,0.314121544,0.048760233,0.04588609,-0.238178616,0.179961584,0.288371083,-0.190951322,0.093381188,-0.146726106,0.162257253,0.310047707,-0.255910941,-0.183016295,0.123305997,0.320275253,0.131984176,-0.236040725,0.176134763,0.152146913,0.222473829,0.20971545,0.013443719,-0.160474191,-0.080662486,0.313604648,0.185093765,0.307538903,0.213429508,0.195436152,-0.338405371,0.156399467,0.325529111,-0.076063464,0.15766033,-0.248307752,0.216880448,0.075667862,0.141568534,0.215663027,-0.153342209,0.089010059,-0.041140969,0.287573523,0.10373639,0.27871086,-0.179101094,0.27025325,0.331027977,-0.335580142,-0.084258771,-0.118021613,0.069495782,0.072490837,-0.132037961,-0.157565482,-0.312431173,-0.218455303,-0.110914235,0.111441559,-0.116908923,0.309916075,0.332035429,0.208907998,-0.011832089,0.323975231,0.113031367,-0.291087683,0.385821521,-0.18752276,-0.171979992,-0.232174171,0.052777048,0.156544846,0.159563263,-0.191674868,-0.134651833,-0.135169024,-0.27275887,-0.004849893,0.150881347,0.205024891,-0.189885711,0.060357434,-0.15723389,-0.218077779,"CITIBANK, N.A.",PA,Credit card or prepaid card,Store credit card,Problem with a purchase shown on your statement,Overcharged for something you did purchase with the card
29644,0.24851033,0.285831674,0.314179427,0.2039775,-0.110031227,0.080282727,0.131319607,0.115465123,-0.030189278,0.270085493,0.072632459,-0.160431762,-0.111800086,-0.094701041,-0.191029282,0.325520391,-0.106394393,0.144860447,-0.260076107,0.191783361,0.363491619,-0.259022297,-0.037020699,-0.204969265,0.236743642,0.264469661,-0.275399351,-0.128390384,0.03258831,0.361147229,0.172779229,-0.152371114,-0.033938366,0.171066463,0.230380018,0.16527974,-0.069024598,-0.176218239,-0.204072107,0.296244566,0.228236837,0.349424655,0.233414398,0.245305271,-0.295319127,0.201268857,0.348926759,-0.145925759,0.123738819,-0.310339575,0.207468805,0.113651385,0.181958999,0.277444042,0.032625916,0.230931574,0.05714506,0.349173972,-0.002975682,0.303991981,-0.198854451,0.324768786,0.333268314,-0.290377262,-0.040140384,-0.255105502,0.078397924,-0.014191909,-0.128997729,-0.251516998,-0.335720126,-0.275286989,-0.250496287,0.175958395,-0.054344132,0.288364046,0.272311065,0.261095932,-0.088909647,0.277241815,0.033752883,-0.302548037,0.411816578,-0.134193493,-0.11248843,-0.315283287,-0.027856109,0.225933385,0.066094384,-0.19617614,-0.107648634,-0.079411876,-0.276055272,-0.057481198,0.170168935,0.161898231,-0.288248422,-0.080210869,-0.026119968,-0.180520597,WELLS FARGO & COMPANY,TX,"Money transfer, virtual currency, or money service",International money transfer,Other transaction problem,Null
29679,0.162234076,0.259962822,0.24287101,0.199346218,-0.188312972,0.041982691,0.078569123,0.172363054,-0.142979356,0.29801619,0.100710955,-0.045210731,-0.02311295,-0.08253111,-0.118470207,0.285549259,0.003458093,0.000520005,-0.223395036,0.149047683,0.260696395,-0.041901111,0.072285295,-0.22173861,0.11868692,0.266668647,-0.276713262,-0.20887279,0.179584256,0.328016661,0.188376617,-0.216325213,-0.150471031,-0.094355932,0.253032104,0.218126404,0.096251579,-0.167121251,-0.051782692,0.320520252,0.176925047,0.273785591,0.197299016,0.200090108,-0.291642842,0.095486031,0.343025641,-0.237773342,0.314780496,-0.26521243,0.019860857,0.295346499,0.212047133,0.22418343,0.163899074,0.162796493,0.095952615,0.302454959,-0.219450687,0.228665212,-0.234037082,0.283402584,0.243063912,-0.332448304,0.151892888,0.068564724,-0.003393859,-0.20696424,-0.189120735,0.005719975,-0.273189621,-0.380676589,-0.127357285,0.227462242,-0.031936341,0.296085286,0.253691748,0.331933417,0.210055553,0.250773266,0.212858229,-0.297297836,0.351660482,-0.1678382,-0.137432524,-0.274107798,0.053320637,0.212568599,-0.224265865,-0.206365767,-0.201357242,-0.188889209,-0.263387621,0.072898251,0.235124447,0.195878127,-0.217283877,0.259805475,-0.183438338,-0.131759431,"CITIBANK, N.A.",FL,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Problem with a credit reporting company's investigation into an existing problem,Their investigation did not fix an error on your report
29822,0.434910302,0.363642378,0.427657106,0.219214174,-0.094257448,-0.144001651,0.129087621,0.143304518,-0.237532279,0.299675173,0.019577538,-0.190953118,-0.079113665,0.259314938,-0.101542579,0.417099698,0.292719868,-0.157227761,-0.293285543,0.315166747,0.355972065,-0.222627791,0.334479439,0.084252939,0.083519506,0.369299149,-0.315055012,-0.316920878,0.07527687,0.394028085,0.172416148,-0.31496839,-0.204880827,0.173051821,0.207888153,0.250946811,0.054706543,-0.093251956,-0.203417634,0.364667534,0.264600812,0.356501577,0.20025671,0.235229128,-0.316251643,0.021777661,0.387556966,-0.046970405,0.063135721,-0.468684017,0.29476529,0.272084824,0.403810598,0.288679811,-0.227370234,-0.139503434,0.105979405,0.442323486,-0.315744352,0.423647605,-0.176261081,0.264171048,0.370696892,-0.427209056,0.246999295,-0.076835281,0.175943209,0.07152256,-0.348078858,-0.041789755,-0.343518947,-0.248840365,-0.164022059,0.258776105,-0.222834988,0.372719349,0.36768583,0.17584629,-0.003588505,0.331847672,0.120529608,-0.408616939,0.436698646,-0.281184937,-0.455161966,-0.357387518,-0.082019043,0.271552016,-0.215677832,-0.370363195,-0.506836078,-0.264415451,-0.382407997,0.095888267,0.26149354,0.194024331,-0.182024177,0.24971165,-0.231737349,-0.296881534,WELLS FARGO & COMPANY,FL,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Problem with a credit reporting company's investigation into an existing problem,Their investigation did not fix an error on your report
30104,0.218787562,0.329993279,0.31020556,0.116191913,-0.131506076,0.094323711,0.092594529,0.143389768,-0.092717869,0.252048545,0.078578206,-0.252546626,-0.10992015,-0.051182298,-0.179123857,0.325735588,0.077147269,0.083869398,-0.263897077,0.121678666,0.313473827,-0.245529606,0.089225955,-0.225606855,0.19973398,0.305927589,-0.244751289,-0.165300649,0.087357693,0.335191125,0.132653884,-0.214833124,0.026352141,0.171691923,0.24666943,0.156147243,-0.01635033,-0.140677384,-0.172743253,0.328048124,0.192941074,0.341308322,0.228214215,0.230360035,-0.318099972,0.139002571,0.318438799,-0.037029375,0.179883837,-0.197028204,0.153786468,0.145187104,0.169014443,0.240775927,0.000155471,0.042544887,-0.097324599,0.269563076,-0.111438098,0.296770929,-0.253931621,0.32831261,0.350128543,-0.330532678,0.000135426,-0.039343771,0.060852303,-0.124039136,-0.206557547,-0.201817326,-0.338997696,-0.235566441,-0.115130536,0.170315138,0.024727131,0.320423128,0.32771603,0.229544219,0.047643364,0.299824837,0.108051081,-0.28458955,0.398691505,-0.135209519,-0.14462732,-0.268502437,-0.020011515,0.214252843,-0.065931122,-0.172683436,-0.183263956,-0.154861394,-0.232821026,0.082950827,0.134637515,0.18698791,-0.201945109,0.021414954,-0.193293794,-0.169862719,"BANK OF AMERICA, NATIONAL ASSOCIATION",IL,Credit card or prepaid card,General-purpose credit card or charge card,Problem with a purchase shown on your statement,Card was charged for something you did not purchase with the card
30215,0.182406779,0.297307367,0.311517358,0.187464824,-0.177863307,0.094220176,0.160351698,0.124790699,-0.039110733,0.27372958,0.022811005,-0.224012741,-0.124348164,-0.062777831,-0.162436587,0.328599027,0.105015323,0.064366137,-0.24688908,0.192029843,0.334512008,-0.233297201,0.132668317,-0.181459344,0.165065439,0.278526973,-0.234671727,-0.230834853,0.123831315,0.340973196,0.182992311,-0.207646621,-0.054737307,0.130322943,0.212071986,0.166463244,-0.006914753,-0.193459277,-0.201203898,0.313484222,0.196150664,0.32047355,0.202334414,0.217035652,-0.307824942,0.250739913,0.316909977,-0.041911601,0.17196604,-0.186873017,0.184225276,0.06439891,0.194066117,0.278334942,-0.053157919,0.159318723,0.046720446,0.307210668,-0.091743211,0.30445857,-0.203869817,0.327532939,0.306147655,-0.295385859,0.066485742,-0.131052839,0.101020627,0.006809198,-0.201676063,-0.183944241,-0.331461483,-0.219929296,-0.115278903,0.127116278,-0.032693159,0.243614389,0.312408321,0.213170889,-0.021822468,0.316575547,0.081620835,-0.312163518,0.390523617,-0.1329076,-0.206152426,-0.285024666,-0.078584331,0.183246339,0.047323527,-0.194162202,-0.139423,-0.166112872,-0.27067133,0.095911617,0.161245175,0.147183577,-0.238621844,0.047594958,-0.130585316,-0.197733718,WELLS FARGO & COMPANY,TX,Checking or savings account,Checking account,Managing an account,Problem using a debit or ATM card
30238,0.232423985,0.290512135,0.289017283,0.002445968,-0.201937445,0.073881741,-0.019256134,0.16110294,-0.076795073,0.273194922,-0.170923262,-0.214518182,-0.253586079,-0.135049627,-0.292562128,0.378619127,0.248119623,-0.185340107,-0.265889787,0.092312873,0.325469485,-0.257203465,0.15931516,-0.067737259,0.224323422,0.33311939,-0.246081923,-0.302195656,0.181857817,0.389691993,-0.019629846,-0.245197559,0.063742559,0.277367932,0.205683788,0.211726298,0.058763936,-0.268303064,-0.247776644,0.332243462,0.223679549,0.380625428,0.207354084,0.129920869,-0.326408386,0.149801745,0.383808126,-0.12701818,0.150262452,-0.250306007,0.184378439,0.058033265,0.188103056,0.293024074,-0.177493429,0.214871892,-0.164278717,0.344994043,-0.053738083,0.249255955,-0.262896881,0.392281907,0.347038558,-0.332938713,0.224384592,-0.141161831,0.14552713,0.044175663,-0.084775533,-0.104297427,-0.341906439,-0.244077984,-0.109203249,0.239033392,-0.206307972,0.379484923,0.346310886,0.26738297,-0.026437772,0.307982571,0.061021918,-0.334032502,0.443596286,-0.240784776,-0.260530411,-0.274406136,-0.01200281,0.302677631,0.209663044,-0.296936111,-0.11820569,-0.309222116,-0.287730102,0.152266402,0.103040552,0.140816153,-0.17408551,0.197428243,-0.258049057,-0.281217193,"CITIBANK, N.A.",IA,Credit card or prepaid card,Store credit card,Fees or interest,Problem with fees
30276,0.264233858,0.297605382,0.316148226,0.141441681,-0.192021785,0.025435278,0.181250382,0.139549493,0.019311578,0.316845315,0.110103729,-0.053517507,-0.139901826,-0.010440407,-0.185886965,0.314310269,0.029105228,0.136367116,-0.185602531,0.206820831,0.346648303,-0.133905089,0.133049743,-0.127602162,0.11063303,0.272657397,-0.243504689,-0.151304101,0.022092652,0.340166449,0.138722078,-0.174383407,-0.054451908,-0.024104302,0.244101586,0.186627025,0.020741886,-0.191265219,-0.118940403,0.299631808,0.202474569,0.312866054,0.186568104,0.270021089,-0.292252243,0.129171382,0.346167764,-0.124467619,0.210564888,-0.223376881,0.135093739,0.134536193,0.24015315,0.29594324,-0.053320072,0.086197732,0.124320602,0.350411177,-0.092855144,0.256561797,-0.207434568,0.302118019,0.310576428,-0.302999685,-0.009558624,-0.097790776,0.03551484,-0.055412651,-0.150282087,-0.089983844,-0.298573746,-0.256305863,-0.118650759,0.19440171,-0.060506971,0.286637389,0.290839168,0.267946371,0.067153493,0.257393214,-0.004802749,-0.275244005,0.392004094,-0.160600209,-0.0827082,-0.289602642,-0.099041433,0.263730873,0.067164838,-0.217921743,-0.098465082,-0.10977482,-0.261665709,0.07564033,0.222513579,0.129097067,-0.307975908,0.13171735,-0.118195935,-0.229718421,WELLS FARGO & COMPANY,NC,Checking or savings account,Other banking product or service,Managing an account,Problem accessing account
30342,0.260130615,0.32930681,0.304533535,0.253275776,-0.135070739,0.138959103,0.198748823,0.067523708,0.032964852,0.301131476,-0.076746309,-0.155642364,-0.127567704,-0.101277537,-0.278456913,0.332283914,0.059074647,0.015655701,-0.319752728,0.188359121,0.298154326,-0.182756804,-0.00552735,-0.241435181,0.186667388,0.24728849,-0.281802971,-0.190948769,0.065434399,0.372037198,0.251075236,-0.213258677,-0.051818392,0.159183916,0.232459045,0.224558398,-0.005056783,-0.267416533,-0.137206715,0.31719711,0.168896635,0.327810037,0.099828374,0.286667754,-0.306318278,0.182037317,0.314421767,-0.090416105,0.167857927,-0.2532536,0.146739632,0.125278994,0.142463914,0.335266566,-0.042036608,0.262368817,0.116803639,0.296628718,-0.022473162,0.306658942,-0.217533123,0.349881306,0.308700775,-0.321249675,0.002225953,-0.2326314,0.169956875,0.000850401,-0.149514516,-0.176006317,-0.346361708,-0.133021558,-0.175238368,0.150681564,-0.055936266,0.299820413,0.368800598,0.185725848,-0.031558141,0.299668674,0.097824813,-0.329058954,0.401784298,-0.222287861,-0.184610486,-0.299505519,-0.035356289,0.209332999,0.06741782,-0.173430675,-0.092981105,-0.112526972,-0.288072013,0.001564665,0.183023984,0.194086488,-0.24488201,0.038621303,-0.043810747,-0.196855557,WELLS FARGO & COMPANY,TX,Checking or savings account,Other banking product or service,Problem with a lender or other company charging your account,Money was taken from your account on the wrong day or for the wrong amount
30398,0.271539074,0.282515758,0.311820795,0.158959092,-0.183224177,-0.036004645,0.152083664,0.264360867,-0.032845147,0.292857733,-0.075067859,-0.144494531,-0.13585606,-0.019586546,-0.200800547,0.321277392,0.119619542,-0.049322267,-0.272282575,0.24720414,0.2983967,-0.190497215,0.222837604,0.10755426,0.163273614,0.30725141,-0.251909585,-0.274502761,0.144201154,0.325008009,0.109788474,-0.210870173,-0.042233814,0.165329223,0.189114931,0.243952239,0.087306092,-0.175636296,-0.11893093,0.313447489,0.133612839,0.341418562,0.220967423,0.189541748,-0.311811066,0.061283585,0.346389579,-0.181342501,0.226613885,-0.232375458,0.196859527,0.180982839,0.234586557,0.254321666,-0.075567187,0.031835903,-0.06397953,0.346434362,-0.167944619,0.308315019,-0.220797419,0.297810867,0.328501311,-0.356338538,0.185011161,-0.006027389,0.145131916,-0.140263807,-0.221078146,-0.163422233,-0.336321113,-0.235093669,-0.222357224,0.209032251,-0.154667439,0.302394475,0.330899116,0.200558391,0.132675146,0.299919398,0.106873411,-0.295229081,0.397720249,-0.157648903,-0.174002647,-0.311168628,0.073477246,0.180407504,-0.037806581,-0.233486825,-0.23168509,-0.210248377,-0.256418197,0.086863898,0.215804823,0.193038502,-0.212860931,0.262350422,-0.199576799,-0.160814073,"CITIBANK, N.A.",FL,Debt collection,Credit card debt,Attempts to collect debt not owed,Debt is not yours
30418,0.280435894,0.318253938,0.327684605,0.145293161,-0.175799212,0.006794557,0.026576192,0.178517384,-0.009389053,0.256522081,0.002172782,-0.133059219,-0.144218827,-0.00895811,-0.193189224,0.328101454,0.188715779,0.131167636,-0.277631584,0.164478622,0.312593441,-0.244591434,0.141820168,-0.1627958,0.177692909,0.334476622,-0.203167962,-0.257021903,0.183321639,0.342856671,0.109603238,-0.260750625,0.05259507,0.141918819,0.221040277,0.213645859,-0.080034848,-0.196573208,-0.177002888,0.350273041,0.167189245,0.344222054,0.186810676,0.245958821,-0.354251789,0.123200246,0.334505746,-0.056349833,0.152980059,-0.302310501,0.14590764,0.12362153,0.188856751,0.277211792,-0.076539189,0.057400668,0.043286318,0.354553195,-0.019835893,0.312984967,-0.218368386,0.308878966,0.334521375,-0.366228467,0.043620307,-0.0223643,0.174406493,-0.061264939,-0.168231599,-0.09468448,-0.347047443,-0.227273798,-0.074355936,0.247257083,-0.112364694,0.294024665,0.358541284,0.217448452,0.021124505,0.315083202,0.137293096,-0.315928764,0.435229272,-0.145191071,-0.188693304,-0.292053882,0.022626722,0.259238774,0.03237054,-0.238235292,-0.174448652,-0.136642893,-0.205143372,0.200346343,0.153038165,0.163221605,-0.201322588,0.121500741,-0.221338504,-0.233267499,"CITIBANK, N.A.",CA,Credit card or prepaid card,General-purpose credit card or charge card,Problem with a purchase shown on your statement,Credit card company isn't resolving a dispute about a purchase on your statement
30442,0.145051052,0.297135991,0.265926773,0.159998903,-0.142798492,0.04946754,0.191458632,0.133653658,-0.098567818,0.295730726,-0.118650241,-0.173944079,-0.245729304,-0.103728621,-0.2004255,0.314606661,0.111389496,-0.029388528,-0.283795983,0.143979079,0.316304419,-0.201300992,0.07704992,-0.123589473,0.204316389,0.306542763,-0.271201429,-0.290543468,0.114069344,0.355809562,0.073700021,-0.25437749,-0.170738825,0.149507016,0.185641332,0.229925406,0.047487263,-0.261912422,-0.187649618,0.32319964,0.263259606,0.361674068,0.189088275,0.223061683,-0.326346125,0.204573197,0.397561835,-0.001575362,0.250739248,-0.246877069,0.134952292,0.01546161,0.211333712,0.206396655,-0.123609395,0.25478773,0.06740623,0.335878583,-0.051740252,0.286562694,-0.238266303,0.322066417,0.330957999,-0.323535794,0.171466808,-0.156647795,0.118385487,-0.027589254,-0.163895279,-0.097053348,-0.329065429,-0.237104521,-0.152851649,0.13022933,-0.086849269,0.282711979,0.327015052,0.246530661,0.096938906,0.28854159,0.077123481,-0.307561514,0.438783586,-0.280754929,-0.246456468,-0.322266552,-0.061152533,0.267415031,0.089852303,-0.210502126,-0.093141542,-0.150324842,-0.254759176,0.151015089,0.177982528,0.117169923,-0.224763695,0.119665428,-0.14283599,-0.201867647,WELLS FARGO & COMPANY,SD,Checking or savings account,Checking account,Managing an account,Fee problem
30829,0.219334704,0.25086511,0.29086856,0.181136202,-0.160639931,0.068339822,0.111216347,0.170569543,0.099025704,0.240965889,0.028772865,-0.098021579,-0.158516395,-0.013439901,-0.232469816,0.280076048,0.072996911,0.208959911,-0.234080585,0.152472551,0.271333004,-0.115406244,0.117020402,-0.12891603,0.180555526,0.251830924,-0.25316064,-0.182573718,0.115872882,0.26608132,0.112465246,-0.185786815,-0.018133687,0.15102825,0.181137614,0.132371742,0.058655719,-0.051713836,-0.17813286,0.27136879,0.244694809,0.273432165,0.180909146,0.158513434,-0.261309806,0.03820297,0.293923813,-0.038016511,0.213358376,-0.217671982,0.079743019,0.057651126,0.174818148,0.228045981,-0.014166201,0.151555961,-0.038853475,0.256805036,-0.010723397,0.269157111,-0.222279206,0.250280392,0.278538094,-0.273873535,-0.143557115,-0.097835603,0.086820203,0.052705926,-0.138077858,-0.083520507,-0.274139966,-0.223458343,-0.20402899,0.114799572,-0.200372674,0.274014849,0.225442715,0.066872188,-0.07475284,0.234605411,0.133987222,-0.218823925,0.324823648,-0.240963609,-0.101537197,-0.238786946,-0.048384895,0.195420932,0.019864661,-0.234402901,-0.180314664,-0.20322512,-0.257127874,0.003864565,0.215132016,0.19267038,-0.220606203,0.015591668,-0.09590062,-0.143694559,WELLS FARGO & COMPANY,UT,Credit card or prepaid card,General-purpose credit card or charge card,"Other features, terms, or problems",Other problem
30967,0.224823117,0.265926039,0.286591412,0.123361477,-0.142197263,0.038931057,0.077826191,0.104511648,-0.046270419,0.259361756,-0.045292331,-0.132068563,-0.117298699,-0.002263671,-0.172397005,0.308672857,0.084905574,-0.017172229,-0.248412565,0.17551161,0.357436342,-0.211815681,0.132407947,-0.141900793,0.255765012,0.254912509,-0.232471509,-0.262963088,0.097204613,0.344156162,0.145081312,-0.21704826,-0.120164889,0.180717736,0.210904728,0.152991336,-0.052630251,-0.21338351,-0.198975888,0.263974843,0.212617779,0.33221385,0.164175412,0.248465905,-0.279373595,0.15215831,0.310992648,0.007194962,0.183662178,-0.242536435,0.090197734,-0.01715389,0.170533505,0.269102741,-0.042146748,0.191481467,0.065182393,0.32864352,-0.001248161,0.260659041,-0.178689393,0.30866695,0.284460696,-0.246785124,0.145680258,-0.16768077,0.073167821,0.013059525,-0.124027118,-0.182872239,-0.294271616,-0.216360058,-0.127223534,0.132575836,-0.101022017,0.254361091,0.30541426,0.232131465,-0.0341185,0.254527061,0.032864665,-0.2587719,0.385525781,-0.18086723,-0.198619767,-0.293247631,-0.000455988,0.222106117,0.07196614,-0.163321294,-0.120570398,-0.143708588,-0.261884212,0.117579333,0.098805871,0.100291832,-0.19082644,0.041678593,-0.113366954,-0.211158729,WELLS FARGO & COMPANY,NJ,Credit card or prepaid card,General-purpose credit card or charge card,Problem with a purchase shown on your statement,Credit card company isn't resolving a dispute about a purchase on your statement
